38, 44, 2, 8, 20, 31, 92, 10, 65, 29, 25, 57, 19, 71, 58, 0, 28, 75, 90, 33, 1, 83, 86, 42, 87, 77, 18, 5, 35, 12, 3, 81, 66, 47, 78, 14, 50, 23, 82, 70, 59, 37, 11, 27, 63, 22, 34, 56, 85, 94, 74, 30, 93, 4, 60, 32, 80, 72, 68, 61, 51, 55, 9, 73, 76, 53, 67, 40, 48, 16, 45, 6, 84, 13, 49, 46, 69, 7, 88, 41, 15, 24, 89, 36, 62, 39, 54, 52, 26, 43, 64, 79, 21, 17, 91
24, 35, 19, 18, 78, 36, 26, 65, 83, 6, 57, 91, 70, 28, 81, 44, 94, 22, 16, 76, 49, 23, 27, 60, 45, 7, 80, 40, 1, 69, 85, 21, 2, 88, 92, 12, 34, 63, 15, 64, 77, 54, 62, 58, 0, 51, 31, 11, 56, 41, 5, 20, 3, 38, 17, 13, 8, 61, 32, 25, 59, 14, 47, 30, 71, 9, 53, 48, 4, 29, 37, 55, 46, 72, 82, 89, 86, 84, 67, 50, 39, 90, 93, 87, 66, 52, 33, 75, 68, 42, 10, 73, 43, 79, 74
53, 26, 11, 68, 43, 0, 7, 82, 44, 60, 25, 90, 18, 91, 14, 94, 9, 54, 24, 56, 39, 64, 1, 2, 77, 92, 30, 58, 22, 69, 47, 50, 19, 45, 87, 37, 10, 48, 6, 57, 15, 38, 17, 80, 36, 63, 23, 75, 21, 88, 85, 20, 12, 76, 29, 81, 5, 35, 27, 59, 55, 65, 62, 78, 13, 16, 70, 42, 84, 73, 3, 66, 4, 72, 86, 71, 83, 51, 46, 89, 40, 34, 61, 33, 8, 41, 32, 67, 28, 79, 49, 31, 93, 52, 74
43, 3, 59, 77, 33, 36, 79, 22, 74, 1, 76, 67, 88, 81, 16, 61, 32, 11, 37, 58, 94, 8, 25, 5, 53, 20, 78, 82, 55, 93, 85, 7, 80, 26, 18, 24, 44, 17, 87, 65, 27, 9, 73, 28, 45, 47, 69, 4, 89, 12, 31, 71, 75, 70, 72, 39, 13, 64, 34, 92, 6, 46, 40, 19, 23, 63, 42, 10, 90, 0, 41, 21, 83, 52, 86, 35, 48, 66, 62, 51, 68, 60, 54, 50, 29, 91, 14, 49, 30, 56, 57, 2, 38, 15, 84
6, 72, 17, 50, 62, 26, 84, 88, 57, 93, 7, 45, 3, 56, 41, 30, 49, 64, 87, 74, 23, 1, 46, 35, 13, 19, 81, 85, 0, 4, 69, 48, 15, 80, 67, 89, 75, 60, 14, 82, 25, 18, 29, 79, 51, 37, 94, 86, 47, 73, 43, 61, 55, 21, 32, 38, 20, 83, 53, 66, 58, 33, 90, 40, 31, 16, 42, 44, 28, 92, 71, 36, 10, 63, 77, 34, 70, 12, 76, 2, 91, 39, 5, 54, 22, 9, 68, 8, 11, 65, 27, 52, 78, 59, 24
31, 59, 71, 26, 63, 83, 75, 92, 53, 54, 90, 85, 69, 70, 2, 20, 50, 27, 67, 44, 78, 74, 60, 47, 80, 93, 6, 39, 81, 15, 64, 46, 79, 8, 1, 58, 87, 33, 42, 28, 23, 34, 66, 4, 21, 25, 40, 56, 18, 77, 61, 36, 88, 30, 52, 82, 17, 38, 73, 11, 45, 3, 32, 76, 94, 29, 16, 48, 57, 37, 7, 22, 55, 13, 10, 86, 5, 24, 9, 84, 12, 19, 91, 68, 62, 35, 43, 0, 72, 41, 51, 89, 65, 14, 49
29, 55, 17, 33, 77, 63, 83, 84, 5, 14, 93, 89, 50, 82, 71, 38, 47, 30, 80, 88, 45, 37, 39, 3, 92, 81, 44, 65, 51, 61, 69, 59, 85, 27, 58, 40, 91, 73, 9, 60, 24, 16, 52, 0, 66, 7, 62, 56, 68, 18, 15, 34, 36, 42, 94, 6, 90, 12, 86, 35, 46, 75, 4, 26, 54, 41, 20, 78, 28, 23, 21, 8, 87, 74, 10, 53, 13, 48, 49, 64, 1, 67, 25, 79, 22, 57, 76, 32, 70, 31, 72, 2, 43, 11, 19
17, 31, 51, 44, 10, 84, 22, 11, 16, 69, 7, 6, 19, 91, 3, 18, 92, 20, 63, 89, 38, 55, 49, 42, 23, 70, 77, 50, 59, 82, 79, 87, 88, 32, 75, 68, 30, 86, 72, 34, 81, 83, 4, 56, 62, 36, 71, 28, 94, 43, 1, 21, 33, 39, 76, 54, 41, 27, 9, 14, 67, 13, 2, 8, 57, 35, 37, 15, 46, 93, 40, 12, 80, 65, 29, 73, 74, 85, 58, 0, 52, 45, 64, 48, 60, 47, 53, 90, 78, 26, 5, 25, 24, 61, 66
92, 19, 33, 78, 57, 9, 94, 53, 74, 3, 72, 7, 51, 38, 39, 84, 1, 27, 83, 45, 21, 79, 75, 43, 18, 86, 65, 62, 4, 29, 46, 16, 90, 12, 61, 48, 87, 69, 42, 40, 0, 14, 11, 63, 76, 59, 60, 31, 73, 30, 28, 34, 10, 52, 13, 85, 22, 70, 47, 66, 71, 17, 23, 82, 80, 35, 25, 50, 55, 64, 77, 54, 89, 24, 56, 81, 37, 49, 36, 26, 88, 6, 20, 93, 67, 91, 8, 32, 58, 41, 2, 15, 68, 44, 5
31, 56, 81, 84, 10, 49, 11, 60, 37, 78, 45, 87, 59, 7, 66, 0, 39, 74, 55, 18, 22, 70, 76, 24, 63, 6, 23, 88, 94, 43, 57, 92, 32, 15, 77, 17, 54, 25, 19, 50, 33, 46, 12, 14, 86, 83, 4, 85, 75, 40, 42, 72, 68, 38, 30, 65, 91, 73, 58, 82, 51, 28, 80, 9, 2, 16, 34, 21, 1, 62, 26, 29, 13, 89, 35, 90, 93, 61, 79, 8, 69, 41, 5, 71, 48, 44, 53, 20, 3, 52, 36, 67, 64, 27, 47
0, 40, 2, 38, 82, 86, 54, 55, 66, 77, 3, 60, 65, 58, 6, 79, 68, 21, 73, 11, 71, 92, 81, 15, 25, 45, 26, 27, 37, 41, 28, 4, 74, 48, 35, 84, 94, 63, 29, 9, 39, 49, 57, 69, 46, 62, 76, 16, 32, 13, 42, 14, 33, 20, 88, 80, 8, 52, 53, 78, 23, 30, 24, 91, 75, 93, 67, 64, 43, 47, 72, 22, 50, 5, 59, 7, 85, 56, 51, 87, 83, 19, 89, 61, 70, 36, 17, 31, 44, 90, 34, 10, 1, 12, 18
71, 4, 80, 83, 48, 81, 39, 0, 70, 60, 8, 24, 92, 75, 64, 36, 56, 41, 65, 62, 16, 20, 2, 79, 18, 84, 78, 87, 35, 46, 69, 22, 57, 66, 76, 31, 30, 12, 77, 94, 26, 21, 34, 3, 45, 28, 67, 19, 15, 43, 82, 27, 10, 59, 58, 23, 33, 55, 14, 88, 9, 68, 6, 74, 61, 63, 47, 93, 25, 86, 90, 7, 13, 51, 5, 50, 37, 49, 44, 73, 91, 89, 52, 38, 85, 17, 11, 54, 29, 42, 1, 53, 32, 40, 72
31, 71, 9, 53, 62, 59, 20, 25, 63, 87, 75, 49, 42, 74, 73, 15, 4, 28, 80, 50, 72, 89, 21, 3, 26, 29, 93, 27, 67, 10, 66, 64, 32, 23, 61, 65, 84, 14, 52, 16, 86, 48, 22, 85, 11, 90, 34, 43, 77, 60, 24, 57, 18, 81, 45, 36, 44, 1, 30, 5, 91, 78, 79, 2, 39, 0, 13, 94, 35, 47, 88, 68, 70, 58, 40, 12, 17, 38, 37, 82, 76, 54, 69, 33, 83, 46, 56, 41, 8, 55, 51, 6, 7, 92, 19
3, 72, 90, 86, 56, 47, 57, 35, 49, 6, 39, 71, 27, 26, 43, 59, 16, 75, 87, 63, 25, 74, 9, 24, 54, 33, 65, 40, 58, 51, 4, 38, 93, 78, 20, 66, 34, 21, 1, 80, 37, 60, 69, 45, 46, 31, 50, 22, 42, 70, 92, 81, 19, 52, 62, 73, 82, 13, 2, 7, 29, 5, 44, 36, 0, 77, 76, 28, 83, 53, 68, 14, 11, 79, 85, 12, 55, 67, 23, 61, 41, 15, 91, 10, 94, 30, 18, 17, 89, 84, 48, 88, 64, 32, 8
16, 45, 77, 51, 83, 61, 30, 29, 33, 79, 47, 37, 71, 72, 22, 23, 6, 78, 94, 54, 56, 7, 1, 4, 39, 55, 21, 3, 14, 35, 70, 2, 91, 65, 27, 52, 38, 13, 28, 48, 24, 93, 90, 46, 69, 66, 19, 15, 64, 67, 44, 31, 84, 75, 0, 60, 68, 76, 17, 82, 5, 20, 18, 49, 85, 32, 87, 81, 63, 8, 50, 58, 80, 42, 11, 53, 88, 43, 62, 74, 73, 86, 59, 10, 36, 41, 26, 34, 12, 25, 57, 40, 89, 92, 9
28, 5, 63, 14, 17, 57, 10, 36, 86, 88, 34, 61, 75, 81, 46, 7, 60, 90, 49, 32, 45, 51, 6, 62, 0, 12, 55, 84, 78, 19, 15, 26, 73, 82, 71, 39, 42, 20, 30, 33, 80, 41, 83, 70, 94, 9, 11, 74, 47, 52, 77, 44, 67, 40, 2, 85, 31, 13, 27, 68, 48, 66, 93, 23, 50, 58, 53, 89, 69, 64, 8, 35, 54, 22, 29, 56, 18, 1, 79, 72, 16, 76, 59, 91, 3, 43, 65, 24, 37, 38, 4, 25, 87, 92, 21
3, 35, 63, 82, 25, 15, 48, 91, 73, 5, 49, 42, 22, 29, 23, 26, 27, 39, 54, 34, 88, 89, 81, 90, 41, 24, 44, 50, 79, 2, 19, 37, 86, 93, 33, 83, 85, 31, 75, 20, 11, 16, 58, 56, 66, 76, 62, 61, 72, 38, 74, 68, 77, 59, 4, 18, 57, 6, 13, 28, 55, 67, 36, 12, 10, 84, 45, 70, 43, 7, 64, 1, 40, 80, 17, 52, 60, 71, 53, 78, 87, 9, 14, 47, 46, 51, 32, 69, 94, 92, 0, 21, 8, 65, 30
94, 13, 52, 75, 16, 62, 74, 55, 6, 51, 68, 30, 28, 21, 89, 57, 4, 63, 9, 1, 54, 25, 53, 49, 20, 0, 77, 58, 36, 70, 67, 42, 38, 43, 56, 15, 82, 24, 88, 46, 71, 22, 85, 80, 26, 73, 64, 31, 83, 78, 2, 79, 93, 17, 39, 48, 86, 12, 34, 40, 81, 84, 72, 65, 41, 37, 59, 32, 50, 69, 11, 87, 10, 14, 92, 61, 19, 66, 3, 5, 18, 60, 44, 27, 35, 76, 8, 29, 47, 23, 45, 91, 7, 90, 33
51, 25, 39, 45, 1, 52, 63, 40, 21, 79, 81, 77, 74, 5, 32, 15, 6, 50, 12, 10, 56, 38, 49, 59, 14, 89, 55, 82, 78, 65, 31, 61, 4, 17, 85, 34, 44, 42, 87, 7, 57, 18, 83, 46, 28, 92, 68, 3, 13, 76, 54, 41, 69, 90, 94, 72, 11, 26, 70, 62, 0, 71, 20, 8, 67, 84, 47, 37, 91, 23, 43, 88, 80, 29, 75, 22, 93, 53, 24, 9, 36, 86, 33, 2, 19, 48, 64, 66, 60, 27, 73, 58, 30, 16, 35
92, 82, 27, 66, 10, 5, 58, 90, 45, 52, 49, 80, 0, 38, 39, 78, 86, 55, 46, 72, 1, 31, 23, 19, 30, 6, 8, 47, 87, 44, 91, 36, 34, 35, 37, 22, 42, 14, 69, 93, 28, 76, 59, 62, 51, 94, 21, 63, 4, 15, 13, 26, 25, 48, 43, 9, 32, 54, 17, 24, 56, 53, 77, 89, 70, 61, 75, 57, 68, 16, 20, 71, 83, 74, 84, 18, 73, 81, 2, 60, 88, 64, 50, 40, 12, 65, 33, 7, 67, 11, 41, 85, 29, 79, 3
85, 28, 39, 74, 86, 78, 69, 82, 30, 35, 14, 80, 84, 9, 55, 17, 77, 37, 49, 24, 32, 38, 48, 41, 53, 1, 51, 60, 6, 42, 18, 90, 20, 89, 61, 79, 52, 29, 56, 0, 2, 75, 3, 72, 7, 40, 67, 34, 11, 81, 50, 46, 66, 58, 10, 21, 36, 62, 16, 93, 47, 57, 91, 44, 26, 54, 5, 22, 31, 88, 64, 8, 87, 68, 59, 4, 23, 13, 65, 15, 92, 71, 43, 76, 94, 27, 12, 73, 33, 70, 45, 25, 83, 19, 63
6, 63, 94, 76, 23, 13, 46, 16, 14, 86, 90, 58, 37, 92, 34, 72, 35, 2, 43, 41, 70, 10, 51, 88, 57, 0, 19, 87, 29, 36, 17, 15, 44, 9, 31, 7, 12, 1, 84, 93, 45, 74, 52, 69, 3, 64, 83, 67, 4, 81, 27, 71, 33, 40, 68, 32, 47, 21, 28, 77, 54, 42, 38, 11, 82, 26, 61, 79, 49, 55, 8, 59, 53, 39, 85, 80, 30, 18, 78, 60, 56, 5, 65, 22, 62, 24, 25, 66, 89, 91, 20, 48, 75, 50, 73
54, 2, 55, 62, 69, 25, 59, 12, 87, 10, 44, 30, 19, 17, 4, 15, 28, 20, 38, 14, 48, 90, 1, 56, 34, 31, 74, 49, 91, 72, 76, 82, 50, 18, 81, 66, 13, 23, 37, 85, 70, 93, 61, 94, 83, 51, 5, 88, 40, 68, 79, 29, 84, 75, 78, 36, 6, 33, 57, 32, 9, 43, 58, 35, 0, 24, 92, 16, 3, 45, 41, 42, 64, 8, 7, 22, 77, 89, 52, 73, 11, 27, 53, 65, 67, 86, 39, 26, 47, 21, 63, 60, 46, 80, 71
50, 79, 24, 31, 43, 91, 15, 78, 10, 12, 67, 75, 81, 87, 66, 39, 59, 30, 68, 32, 13, 72, 46, 57, 77, 49, 20, 23, 48, 89, 63, 54, 1, 37, 70, 26, 8, 51, 86, 18, 71, 69, 55, 76, 14, 16, 0, 94, 5, 85, 25, 44, 93, 9, 56, 21, 64, 7, 47, 83, 3, 88, 80, 73, 52, 53, 19, 2, 84, 22, 82, 74, 28, 61, 45, 60, 6, 58, 90, 4, 29, 35, 40, 34, 11, 62, 17, 41, 33, 65, 38, 42, 36, 92, 27
40, 69, 89, 48, 5, 31, 45, 14, 47, 23, 57, 56, 53, 16, 60, 34, 10, 27, 51, 72, 87, 36, 25, 15, 19, 50, 13, 90, 20, 28, 35, 42, 82, 75, 4, 64, 67, 66, 77, 59, 94, 26, 43, 29, 2, 17, 88, 39, 86, 91, 80, 9, 6, 22, 1, 73, 71, 92, 38, 78, 3, 32, 0, 55, 81, 49, 46, 18, 93, 12, 61, 37, 52, 33, 85, 74, 68, 11, 8, 21, 76, 70, 84, 54, 65, 62, 30, 79, 44, 63, 83, 7, 24, 41, 58
36, 16, 27, 84, 19, 33, 39, 43, 18, 20, 38, 66, 64, 40, 70, 85, 30, 31, 21, 92, 25, 81, 90, 87, 52, 74, 63, 83, 2, 82, 46, 8, 9, 10, 59, 29, 50, 72, 69, 61, 12, 41, 73, 7, 78, 94, 26, 51, 14, 86, 67, 3, 77, 44, 80, 75, 68, 35, 47, 23, 1, 55, 53, 22, 37, 57, 60, 56, 76, 71, 49, 45, 58, 17, 93, 48, 0, 32, 79, 15, 91, 6, 13, 62, 34, 42, 89, 4, 65, 5, 54, 11, 28, 24, 88
52, 39, 42, 87, 51, 15, 13, 88, 36, 38, 89, 81, 67, 2, 84, 61, 40, 45, 44, 63, 35, 48, 43, 34, 70, 75, 78, 73, 59, 47, 74, 4, 94, 57, 21, 18, 20, 30, 72, 76, 83, 79, 60, 85, 93, 31, 14, 46, 68, 25, 29, 19, 91, 55, 6, 58, 1, 23, 11, 22, 92, 71, 10, 8, 64, 27, 24, 5, 26, 56, 0, 17, 3, 65, 62, 50, 9, 80, 41, 12, 16, 86, 28, 37, 90, 7, 66, 82, 77, 53, 54, 32, 49, 33, 69
49, 79, 73, 71, 92, 14, 59, 46, 56, 23, 17, 61, 86, 6, 58, 15, 76, 31, 8, 4, 66, 63, 13, 74, 5, 29, 32, 90, 83, 52, 93, 82, 21, 12, 65, 91, 60, 40, 48, 80, 35, 67, 69, 25, 68, 88, 72, 75, 7, 3, 26, 22, 62, 2, 41, 18, 84, 34, 10, 39, 89, 78, 24, 19, 47, 37, 43, 36, 54, 16, 0, 51, 53, 9, 55, 64, 94, 30, 70, 42, 81, 1, 77, 20, 50, 11, 33, 27, 85, 38, 28, 57, 44, 45, 87
51, 21, 50, 75, 56, 73, 45, 11, 39, 80, 35, 28, 6, 64, 17, 42, 2, 52, 61, 90, 55, 91, 9, 69, 24, 63, 44, 26, 1, 62, 88, 36, 84, 92, 32, 53, 19, 87, 59, 30, 16, 79, 20, 37, 14, 58, 93, 94, 85, 0, 12, 68, 77, 27, 23, 8, 29, 13, 86, 7, 60, 3, 54, 74, 41, 38, 33, 34, 49, 81, 71, 65, 10, 31, 4, 40, 89, 76, 57, 78, 72, 48, 43, 66, 82, 5, 47, 18, 70, 83, 46, 15, 25, 22, 67
61, 84, 38, 27, 11, 21, 83, 17, 51, 87, 53, 25, 37, 32, 86, 24, 12, 56, 85, 1, 82, 6, 67, 72, 43, 26, 47, 68, 8, 58, 45, 36, 91, 81, 49, 35, 93, 88, 20, 48, 44, 0, 54, 80, 66, 64, 90, 18, 10, 60, 15, 41, 5, 75, 40, 74, 77, 50, 30, 46, 73, 22, 42, 59, 79, 94, 39, 2, 16, 71, 52, 62, 9, 4, 92, 70, 89, 19, 3, 14, 7, 13, 63, 23, 76, 55, 78, 28, 65, 33, 69, 31, 29, 57, 34
44, 2, 1, 13, 15, 63, 29, 58, 48, 80, 85, 8, 3, 89, 21, 94, 70, 20, 53, 10, 87, 39, 16, 19, 76, 26, 22, 38, 43, 11, 31, 45, 37, 4, 33, 81, 79, 9, 83, 7, 61, 57, 6, 49, 60, 35, 78, 92, 47, 74, 71, 66, 90, 0, 65, 93, 32, 84, 50, 18, 75, 86, 54, 51, 46, 12, 73, 14, 30, 42, 56, 62, 67, 23, 27, 24, 5, 68, 82, 69, 34, 41, 91, 55, 25, 36, 72, 28, 88, 64, 17, 40, 52, 77, 59
44, 79, 13, 38, 93, 21, 25, 63, 89, 83, 87, 41, 9, 46, 20, 51, 7, 28, 50, 0, 81, 14, 60, 80, 17, 26, 94, 31, 74, 91, 57, 33, 23, 90, 32, 12, 10, 3, 22, 54, 27, 61, 45, 18, 47, 77, 30, 86, 92, 56, 85, 4, 71, 64, 68, 75, 82, 62, 53, 70, 58, 48, 35, 72, 66, 5, 34, 6, 37, 19, 29, 40, 1, 84, 76, 65, 39, 2, 36, 59, 15, 11, 43, 88, 24, 49, 78, 67, 8, 42, 55, 16, 69, 52, 73
86, 16, 58, 77, 30, 83, 85, 36, 59, 10, 51, 14, 94, 78, 12, 6, 5, 13, 91, 44, 17, 25, 84, 0, 48, 64, 60, 53, 75, 35, 82, 55, 1, 72, 4, 40, 47, 23, 45, 63, 28, 79, 33, 29, 43, 52, 57, 92, 73, 7, 46, 3, 41, 67, 50, 26, 42, 32, 80, 2, 31, 81, 39, 70, 49, 54, 65, 27, 62, 69, 71, 93, 21, 20, 18, 89, 11, 15, 8, 37, 66, 22, 24, 76, 90, 56, 68, 9, 34, 74, 87, 61, 19, 88, 38
8, 40, 9, 10, 14, 3, 13, 46, 90, 47, 39, 66, 88, 19, 93, 36, 55, 38, 78, 65, 12, 37, 35, 28, 54, 80, 43, 53, 1, 81, 48, 60, 85, 21, 71, 59, 31, 41, 64, 5, 82, 61, 74, 49, 2, 50, 58, 70, 57, 4, 11, 56, 86, 84, 72, 89, 77, 26, 30, 24, 45, 75, 92, 33, 79, 62, 20, 63, 67, 91, 34, 69, 25, 27, 44, 22, 7, 23, 17, 87, 42, 15, 0, 52, 76, 68, 73, 29, 94, 32, 6, 18, 16, 83, 51
74, 52, 81, 0, 11, 38, 63, 33, 7, 37, 93, 14, 45, 5, 18, 61, 3, 88, 32, 92, 59, 28, 34, 44, 20, 36, 12, 69, 68, 1, 84, 40, 86, 17, 22, 75, 50, 25, 89, 47, 16, 27, 62, 67, 72, 24, 80, 23, 48, 90, 82, 41, 49, 2, 77, 43, 65, 29, 19, 42, 21, 55, 35, 31, 78, 57, 64, 54, 56, 39, 71, 13, 58, 66, 73, 70, 6, 26, 60, 94, 30, 53, 85, 8, 10, 4, 76, 9, 79, 46, 15, 87, 51, 83, 91
88, 47, 46, 2, 53, 30, 1, 37, 68, 50, 91, 83, 11, 63, 0, 71, 23, 69, 54, 81, 80, 77, 20, 42, 65, 4, 8, 43, 79, 7, 85, 45, 21, 64, 61, 93, 18, 84, 62, 28, 36, 9, 94, 87, 14, 39, 60, 82, 38, 19, 89, 52, 66, 67, 12, 3, 59, 33, 58, 49, 15, 41, 70, 57, 92, 24, 48, 44, 16, 13, 78, 72, 31, 26, 74, 5, 75, 56, 29, 35, 17, 34, 22, 86, 27, 32, 90, 40, 76, 6, 10, 55, 25, 51, 73
0, 46, 33, 38, 25, 89, 81, 83, 31, 93, 56, 28, 49, 73, 44, 67, 48, 50, 86, 54, 87, 61, 29, 19, 80, 45, 52, 82, 60, 94, 88, 26, 90, 72, 10, 3, 23, 51, 41, 7, 37, 4, 57, 8, 15, 53, 30, 32, 78, 27, 91, 62, 18, 14, 2, 71, 65, 20, 92, 58, 74, 68, 24, 6, 59, 79, 85, 84, 11, 17, 42, 40, 12, 77, 34, 63, 47, 70, 5, 39, 76, 64, 16, 22, 43, 75, 21, 66, 36, 9, 69, 1, 35, 55, 13
66, 70, 76, 24, 20, 14, 15, 27, 49, 35, 88, 23, 84, 34, 26, 6, 41, 55, 59, 44, 13, 85, 78, 62, 28, 45, 39, 9, 19, 89, 21, 33, 51, 42, 72, 73, 53, 37, 67, 83, 86, 69, 79, 22, 32, 48, 3, 40, 74, 8, 92, 71, 61, 29, 80, 77, 60, 7, 68, 46, 4, 31, 18, 25, 30, 50, 90, 43, 93, 91, 0, 2, 63, 38, 36, 65, 64, 56, 16, 82, 57, 10, 94, 1, 11, 5, 52, 54, 12, 47, 17, 58, 87, 81, 75
52, 56, 29, 26, 67, 61, 45, 81, 74, 31, 28, 40, 17, 73, 90, 78, 82, 64, 34, 38, 85, 37, 84, 71, 10, 12, 13, 44, 42, 35, 80, 58, 69, 89, 92, 18, 36, 6, 33, 15, 83, 75, 30, 91, 11, 88, 60, 4, 49, 59, 20, 16, 5, 7, 94, 66, 25, 47, 57, 72, 23, 8, 39, 62, 65, 27, 55, 32, 14, 21, 79, 2, 43, 68, 46, 0, 70, 87, 63, 24, 41, 86, 48, 51, 9, 19, 22, 50, 76, 54, 3, 53, 93, 77, 1
